"wikipathways","kegg","LCS","Gene Agreement","GenePair Agreement"
"sc_glycolysis_wp253_69832","aminoacyl-trna_biosynthesis,_eukaryotes","8","0.342","0.267"
"sc_glycolysis_wp253_69832","scf-grr1_complex","6","0.045","0.003"
"sc_glycolysis_wp253_69832","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","9","0.045","0.003"
"sc_glycolysis_wp253_69832","n-glycan_biosynthesis,_high-mannose_type","11","0.119","0.027"
"sc_glycolysis_wp253_69832","cell_cycle_-_g1/s_transition","7","0.067","0.007"
"sc_glycolysis_wp253_69832","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","10","0.098","0.018"
"sc_glycolysis_wp253_69832","succinate_dehydrogenase_(ubiquinone)","7","0.077","0.010"
"sc_glycolysis_wp253_69832","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","10","0.045","0.003"
"sc_glycolysis_wp253_69832","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","10","0.178","0.065"
"sc_glycolysis_wp253_69832","beta-oxidation,_acyl-coa_synthesis","8","0.045","0.003"
"sc_glycolysis_wp253_69832","escrt-0_complex","6","0.023","0.000"
"sc_glycolysis_wp253_69832","proline_biosynthesis,_glutamate_=>_proline","8","0.045","0.003"
"sc_glycolysis_wp253_69832","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","11","0.045","0.003"
"sc_glycolysis_wp253_69832","glyoxylate_cycle","6","0.119","0.027"
"sc_glycolysis_wp253_69832","exosome,_archaea","3","0.045","0.003"
"sc_glycolysis_wp253_69832","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","11","0.088","0.014"
"sc_glycolysis_wp253_69832","camp_signaling","5","0.067","0.007"
"sc_glycolysis_wp253_69832","f-type_atpase,_eukaryotes","5","0.178","0.065"
"sc_glycolysis_wp253_69832","sphingosine_degradation","6","0.034","0.001"
"sc_glycolysis_wp253_69832","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","10","0.098","0.018"
"sc_glycolysis_wp253_69832","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","10","0.088","0.014"
"sc_glycolysis_wp253_69832","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","11","0.034","0.001"
"sc_glycolysis_wp253_69832","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","11","0.077","0.010"
"sc_glycolysis_wp253_69832","ski_complex","5","0.034","0.001"
"sc_glycolysis_wp253_69832","mrx_complex","4","0.034","0.001"
"sc_glycolysis_wp253_69832","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","10","0.034","0.001"
"sc_glycolysis_wp253_69832","lsm_1-7_complex","5","0.077","0.010"
"sc_glycolysis_wp253_69832","glycolysis,_core_module_involving_three-carbon_compounds","12","0.178","0.065"
"sc_glycolysis_wp253_69832","sm_core_complex","6","0.077","0.010"
"sc_glycolysis_wp253_69832","cell_cycle_-_g2/m_transition","8","0.067","0.007"
"sc_glycolysis_wp253_69832","dna_polymerase_alpha_/_primase_complex","9","0.045","0.003"
"sc_glycolysis_wp253_69832","decapping_complex","5","0.056","0.005"
"sc_glycolysis_wp253_69832","sec61_complex","6","0.056","0.005"
"sc_glycolysis_wp253_69832","mcm_complex","5","0.067","0.007"
"sc_glycolysis_wp253_69832","spliceosome,_u1-snrnp","7","0.098","0.018"
"sc_glycolysis_wp253_69832","cap_binding_complex","6","0.023","0.000"
"sc_glycolysis_wp253_69832","h/aca_ribonucleoprotein_complex","7","0.045","0.003"
"sc_glycolysis_wp253_69832","origin_recognition_complex","6","0.067","0.007"
"sc_glycolysis_wp253_69832","n-glycan_precursor_trimming","7","0.045","0.003"
"sc_glycolysis_wp253_69832","gins_complex","5","0.045","0.003"
"sc_glycolysis_wp253_69832","tetrahydrofolate_biosynthesis,_gtp_=>_thf","10","0.077","0.010"
"sc_glycolysis_wp253_69832","lsm_2-8_complex","5","0.077","0.010"
"sc_glycolysis_wp253_69832","proteasome,_19s_regulatory_particle_(pa700)","9","0.197","0.081"
"sc_glycolysis_wp253_69832","rf-c_complex","5","0.056","0.005"
"sc_glycolysis_wp253_69832","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","12","0.098","0.018"
"sc_glycolysis_wp253_69832","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","9","0.056","0.005"
"sc_glycolysis_wp253_69832","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","12","0.023","0.000"
"sc_glycolysis_wp253_69832","holo-tfiih_complex","5","0.109","0.022"
"sc_glycolysis_wp253_69832","serine_biosynthesis,_glycerate-3p_=>_serine","10","0.045","0.003"
"sc_glycolysis_wp253_69832","cytochrome_bc1_complex","6","0.139","0.038"
"sc_glycolysis_wp253_69832","escrt-iii_complex","6","0.088","0.014"
"sc_glycolysis_wp253_69832","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","10","0.045","0.003"
"sc_glycolysis_wp253_69832","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","10","0.067","0.007"
"sc_glycolysis_wp253_69832","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","12","0.067","0.007"
"sc_glycolysis_wp253_69832","c1-unit_interconversion,_eukaryotes","7","0.045","0.003"
"sc_glycolysis_wp253_69832","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","11","0.056","0.005"
"sc_glycolysis_wp253_69832","gaba_(gamma-aminobutyrate)_shunt","5","0.034","0.001"
"sc_glycolysis_wp253_69832","n-glycosylation_by_oligosaccharyltransferase","9","0.098","0.018"
"sc_glycolysis_wp253_69832","coenzyme_a_biosynthesis,_pantothenate_=>_coa","10","0.056","0.005"
"sc_glycolysis_wp253_69832","fatty_acid_biosynthesis,_initiation","8","0.056","0.005"
"sc_glycolysis_wp253_69832","gpi-anchor_biosynthesis,_core_oligosaccharide","9","0.088","0.014"
"sc_glycolysis_wp253_69832","pentose_phosphate_pathway_(pentose_phosphate_cycle)","8","0.149","0.044"
"sc_glycolysis_wp253_69832","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","10","0.088","0.014"
"sc_glycolysis_wp253_69832","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","10","0.045","0.003"
"sc_glycolysis_wp253_69832","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","10","0.067","0.007"
"sc_glycolysis_wp253_69832","p97-ufd1-npl4_complex","4","0.034","0.001"
"sc_glycolysis_wp253_69832","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","10","0.034","0.001"
"sc_glycolysis_wp253_69832","citrate_cycle_(tca_cycle,_krebs_cycle)","8","0.260","0.148"
"sc_glycolysis_wp253_69832","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","13","0.260","0.148"
"sc_glycolysis_wp253_69832","methionine_salvage_pathway","5","0.109","0.022"
"sc_glycolysis_wp253_69832","apc/c_complex","5","0.139","0.038"
"sc_glycolysis_wp253_69832","rna_polymerase_ii,_eukaryotes","7","0.129","0.032"
"sc_glycolysis_wp253_69832","ornithine_biosynthesis,_glutamate_=>_ornithine","8","0.045","0.003"
"sc_glycolysis_wp253_69832","assimilatory_sulfate_reduction,_sulfate_=>_h2s","10","0.056","0.005"
"sc_glycolysis_wp253_69832","eif4f_complex","4","0.056","0.005"
"sc_glycolysis_wp253_69832","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","10","0.088","0.014"
"sc_glycolysis_wp253_69832","prpp_biosynthesis,_ribose_5p_=>_prpp","9","0.056","0.005"
"sc_glycolysis_wp253_69832","dna_damage-induced_cell_cycle_checkpoints","8","0.056","0.005"
"sc_glycolysis_wp253_69832","copii_complex","5","0.056","0.005"
"sc_glycolysis_wp253_69832","ergocalciferol_biosynthesis","9","0.056","0.005"
"sc_glycolysis_wp253_69832","rna_polymerase_iii,_eukaryotes","7","0.169","0.057"
"sc_glycolysis_wp253_69832","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","10","0.023","0.000"
"sc_glycolysis_wp253_69832","scf-met30_complex","6","0.045","0.003"
"sc_glycolysis_wp253_69832","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","8","0.034","0.001"
"sc_glycolysis_wp253_69832","tramp_complex","4","0.056","0.005"
"sc_glycolysis_wp253_69832","histidine_biosynthesis,_prpp_=>_histidine","10","0.077","0.010"
"sc_glycolysis_wp253_69832","ribosome,_eukaryotes","5","0.812","0.991"
"sc_glycolysis_wp253_69832","escrt-ii_complex","6","0.034","0.001"
"sc_glycolysis_wp253_69832","tryptophan_biosynthesis,_chorismate_=>_tryptophan","8","0.056","0.005"
"sc_glycolysis_wp253_69832","proteasome,_20s_core_particle","6","0.149","0.044"
"sc_glycolysis_wp253_69832","c10-c20_isoprenoid_biosynthesis,_non-plant_eukaryotes","10","0.034","0.001"
"sc_glycolysis_wp253_69832","nucleotide_sugar_biosynthesis,_glucose_=>_udp-glucose","10","0.119","0.027"
"sc_glycolysis_wp253_69832","fatty_acid_biosynthesis,_elongation","8","0.034","0.001"
"sc_glycolysis_wp253_69832","rna_polymerase_i,_eukaryotes","7","0.149","0.044"
"sc_glycolysis_wp253_69832","exosome,_eukaryotes","5","0.109","0.022"
"sc_glycolysis_wp253_69832","dna_polymerase_epsilon_complex","8","0.056","0.005"
"sc_glycolysis_wp253_69832","leucine_biosynthesis,_2-oxoisovalerate_=>_2-oxoisocaproate","11","0.045","0.003"
"sc_glycolysis_wp253_69832","n-glycan_precursor_biosynthesis","9","0.139","0.038"
"sc_glycolysis_wp253_69832","cytochrome_bc1_complex_respiratory_unit","8","0.067","0.007"
"sc_glycolysis_wp253_69832","dna_polymerase_zeta  complex","7","0.023","0.000"
"sc_glycolysis_wp253_69832","polyamine_biosynthesis,_arginine_=>_ornithine_=>_putrescine","9","0.023","0.000"
"sc_glycolysis_wp253_69832","ubiquinone_biosynthesis,_eukaryotes,_4-hydroxybenzoate_=>_ubiquinone","8","0.056","0.005"
"sc_glycolysis_wp253_69832","pyruvate_oxidation,_pyruvate_=>_acetyl-coa","6","0.056","0.005"
"sc_glycolysis_wp253_69832","scf-cdc4_complex","6","0.045","0.003"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","c5_isoprenoid_biosynthesis,_mevalonate_pathway","18","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","gluconeogenesis,_oxaloacetate_=>_fructose-6p","14","0.045","0.003"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","aminoacyl-trna_biosynthesis,_eukaryotes","13","0.088","0.012"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","scf-grr1_complex","9","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","shikimate_pathway,_phosphoenolpyruvate_+_erythrose-4p_=>_chorismate","17","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","n-glycan_biosynthesis,_high-mannose_type","16","0.028","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","cell_cycle_-_g1/s_transition","17","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","citrate_cycle,_first_carbon_oxidation,_oxaloacetate_=>_2-oxoglutarate","22","0.023","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","succinate_dehydrogenase_(ubiquinone)","18","0.018","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","galactose_degradation,_leloir_pathway,_galactose_=>_alpha-d-glucose-1p","20","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","citrate_cycle,_second_carbon_oxidation,_2-oxoglutarate_=>_oxaloacetate","23","0.042","0.003"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","beta-oxidation,_acyl-coa_synthesis","11","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","escrt-0_complex","9","0.005","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","proline_biosynthesis,_glutamate_=>_proline","14","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","phosphatidylethanolamine_(pe)_biosynthesis,_pa_=>_ps_=>_pe","19","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","glyoxylate_cycle","7","0.028","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","exosome,_archaea","9","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","isoleucine_biosynthesis,_threonine_=>_2-oxobutanoate_=>_isoleucine","17","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","camp_signaling","9","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","f-type_atpase,_eukaryotes","9","0.042","0.003"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","sphingosine_degradation","13","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","inosine_monophosphate_biosynthesis,_prpp_+_glutamine_=>_imp","17","0.023","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","17","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","18","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","pentose_phosphate_pathway,_oxidative_phase,_glucose_6p_=>_ribulose_5p","20","0.018","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","ski_complex","7","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","mrx_complex","7","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","phosphatidylethanolamine_(pe)_biosynthesis,_ethanolamine_=>_pe","21","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","lsm_1-7_complex","8","0.018","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","glycolysis,_core_module_involving_three-carbon_compounds","17","0.042","0.003"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","sm_core_complex","10","0.018","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","cell_cycle_-_g2/m_transition","18","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","dna_polymerase_alpha_/_primase_complex","15","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","decapping_complex","8","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","sec61_complex","8","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","mcm_complex","8","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","spliceosome,_u1-snrnp","11","0.023","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","cap_binding_complex","10","0.005","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","h/aca_ribonucleoprotein_complex","14","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","origin_recognition_complex","12","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","n-glycan_precursor_trimming","12","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","gins_complex","7","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","tetrahydrofolate_biosynthesis,_gtp_=>_thf","15","0.018","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","lsm_2-8_complex","8","0.018","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","proteasome,_19s_regulatory_particle_(pa700)","16","0.047","0.003"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","rf-c_complex","7","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","lysine_biosynthesis,_aaa_pathway,_2-oxoglutarate_=>_2-aminoadipate_=>_lysine","19","0.023","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","threonine_biosynthesis,_aspartate_=>_homoserine_=>_threonine","16","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","phosphatidylcholine_(pc)_biosynthesis,_pe_=>_pc","16","0.005","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","holo-tfiih_complex","6","0.025","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","serine_biosynthesis,_glycerate-3p_=>_serine","14","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","cytochrome_bc1_complex","10","0.033","0.002"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","escrt-iii_complex","9","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","sln1-ypd1-ssk1/skn7_(osmosensing)_two-component_regulatory_system","16","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","pentose_phosphate_pathway,_non-oxidative_phase,_fructose_6p_=>_ribose_5p","19","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","valine/isoleucine_biosynthesis,_pyruvate_=>_valine_/_2-oxobutanoate_=>_isoleucine","19","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","c1-unit_interconversion,_eukaryotes","11","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","lysine_biosynthesis,_2-oxoglutarate_=>_2-oxoadipate","14","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","gaba_(gamma-aminobutyrate)_shunt","11","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","n-glycosylation_by_oligosaccharyltransferase","13","0.023","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","coenzyme_a_biosynthesis,_pantothenate_=>_coa","17","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","fatty_acid_biosynthesis,_initiation","17","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","gpi-anchor_biosynthesis,_core_oligosaccharide","13","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","pentose_phosphate_pathway_(pentose_phosphate_cycle)","15","0.035","0.002"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","adenine_ribonucleotide_biosynthesis,_imp_=>_adp,atp","18","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","pyrimidine_ribonucleotide_biosynthesis,_ump_=>_udp/utp,cdp/ctp","16","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","fatty_acid_biosynthesis,_elongation,_endoplasmic_reticulum","19","0.015","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","p97-ufd1-npl4_complex","8","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","nucleotide_sugar_biosynthesis,_galactose_=>_udp-galactose","18","0.008","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","citrate_cycle_(tca_cycle,_krebs_cycle)","16","0.064","0.006"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","glycolysis_(embden-meyerhof_pathway),_glucose_=>_pyruvate","15","0.064","0.006"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","methionine_salvage_pathway","11","0.025","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","apc/c_complex","8","0.033","0.002"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","rna_polymerase_ii,_eukaryotes","13","0.030","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","ornithine_biosynthesis,_glutamate_=>_ornithine","14","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","assimilatory_sulfate_reduction,_sulfate_=>_h2s","17","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","eif4f_complex","6","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","uridine_monophosphate_biosynthesis,_glutamine_(+_prpp)_=>_ump","18","0.020","0.001"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","prpp_biosynthesis,_ribose_5p_=>_prpp","14","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","dna_damage-induced_cell_cycle_checkpoints","13","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","copii_complex","8","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","ergocalciferol_biosynthesis","10","0.013","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","rna_polymerase_iii,_eukaryotes","13","0.040","0.002"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","cysteine_biosynthesis,_homocysteine_+_serine_=>_cysteine","16","0.005","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","scf-met30_complex","9","0.010","0.000"
"sc_rump_cycle_and_formaldehyde_assimilation_wp332_71344","phenylalanine_biosynthesis,_chorismate_=>_phenylalanine","19","0.008","0.000"
