"kegg","wikipathways","LCS","Gene Agreement","GenePair Agreement"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_asparagine_degradation_wp432_71892","13","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_tca_cycle_-_detailed_wp296_76239","12","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_cysteine_biosynthesis_from_homoserine_wp256_77328","23","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_phenylalanine_degradation_wp573_74213","14","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_purine_fermentation_wp463_73550","14","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_serine_and_glycine_biosynthesis_wp218_69824","24","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_histidine_biosynthesis_wp514_71894","22","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_serine_biosynthesis_wp459_69877","21","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_non-oxidative_branch_of_the_pentose_pathway_wp379_69866","19","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_ubiquinone_biosynthesis_wp308_69850","22","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_translation_factors_wp32_71347","13","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_salvage_pathways_of_pyrimidine_ribonucleotides_wp95_70054","24","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_colanic_acid_building_blocks_biosynthesis_wp121_72199","25","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_phospholipid_biosynthesis_wp9_69581","21","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_sphingolipid_metabolism_wp370_76472","14","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_xylulose-monophosphate_cycle_wp361_69862","13","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_principle_pathways_of_carbon_metabolism_wp112_78138","18","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_glutamate_degradation_iii_wp503_69932","15","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_chorismate_biosynthesis_wp479_73732","21","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_glutamate_degradation_i_wp556_69958","14","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_leucine_degradation_wp354_70265","13","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_dna_replication_wp13_78398","12","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_genes_of_meiotic_recombination_wp377_69605","18","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_carbon_monoxide_dehydrogenase_pathway_wp280_71352","17","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_nad_salvage_pathway_wp171_73683","10","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_aspartate_biosynthesis_wp1518_76276","20","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_glycine_degradation_wp345_71005","13","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_pyruvate_dehydrogenase_pathway_wp214_69823","14","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_oxidative_branch_of_the_pentose_phosphate_pathway_wp417_69873","20","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_cholesterol_biosynthesis_wp132_77403","22","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_lysine_biosynthesis_wp533_69940","20","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_glycine_biosynthesis_wp261_77412","20","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_octane_oxidation_wp552_69954","13","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_ribose_and_deoxyribose_phosphate_metabolism_wp220_69826","20","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_folic_acid_biosynthesis_wp555_69957","21","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_sulfur_amino_acid_biosynthesis_wp7_70252","24","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_isoleucine_degradation_wp178_69780","14","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_tryptophan_degradation_via_kynurenine_wp452_70274","16","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_m-cresol_degradation_wp172_69778","12","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_cytoplasmic_ribosomal_proteins_wp210_70142","17","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_mapk_signaling_pathway_wp510_78392","12","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_mitochondrial_trna_synthetases_wp62_76238","18","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_starch_and_cellulose_biosynthesis_wp257_69834","23","0.990","1.000"
"guanine_ribonucleotide_biosynthesis_imp_=>_gdp,gtp","sc_homocysteine_and_cysteine_interconversion_wp128_69755","19","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_cytoplasmic_trna_synthetases_wp219_76236","17","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_trehalose_biosynthesis_wp239_70272","21","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_phosphatidic_acid_and_phospholipid_biosynthesis_wp472_71340","31","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_fatty_acid_elongation,_unsaturated_wp16_71346","17","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_upiquinone_q_prenylation_wp287_69848","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_anaerobic_respiration_wp575_73676","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_fatty_acid_biosynthesis,_initial_steps_wp137_69759","26","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_phenylalanine_and_tyrosine_biosynthesis_wp120_77891","26","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_allantoin_degradation_wp328_71348","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_sulfur_degradation_wp440_69875","10","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_superpathway_of_glutamate_biosynthesis_wp191_69812","23","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_pentose_phosphate_pathway_wp369_69863","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glutathione-glutaredoxin_redox_reaction_wp392_69870","17","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_eukaryotic_transcription_initiation_wp425_77440","16","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_sulfate_assimilation_pathway_ii_wp579_70251","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_udp-n-acetylgalactosamine_biosynthesis_wp159_69764","26","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_methionine_degradation_wp46_69881","14","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_threonine_and_methionine_biosynthesis_wp423_69874","24","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_de_novo_biosynthesis_of_purine_nucleotides_wp203_71893","25","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_pentose_phosphate_pathway_2_wp670_73392","16","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_p-hydroxybenzoate_biosynthesis_wp315_69851","22","1.000","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_superpathway_of_histidine,_purine,_and_pyrimidine_wp416_71897","22","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_asparagine_biosynthesis_wp67_71349","21","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_phenylalanine_biosynthesis_wp194_69817","24","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_tryptophan_biosynthesis_wp165_71899","21","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glycerol_teichoic_acid_biosynthesis_wp563_70042","24","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_core_lipid-linked_oligosaccharide_biosynthesis_wp114_69752","25","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_de_novo_biosyn._of_pyrimidine_deoxyribonucleotides_wp36_72053","19","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_pathways_of_chorismate_wp213_71175","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_tca_cycle_wp490_78394","11","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glucose_repression_wp2836_78395","14","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_nucleotide_metabolism_wp321_71895","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_arginine_degradation_wp54_70247","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_isoleucine_and_valine_biosynthesis_wp359_69861","23","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_fatty_acid_oxidation_wp91_71343","14","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_p-cymene_degradation_wp181_69808","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_tyrosine_biosynthesis_wp538_69941","22","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_lipases_biosynthesis_wp71_70049","20","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glutamate_degradation_viii_wp99_70055","12","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_threonine_biosynthesis_wp331_70271","22","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_fatty_acid_elongation,_saturated_wp380_69867","16","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_de_novo_nad_biosynthesis_wp541_69942","19","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_protein_modifications_wp346_69859","14","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_polyamine_biosynthesis_wp290_69849","22","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_arginine_biosynthesis_wp275_69844","21","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_valine_biosynthesis_wp2_78390","21","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_sucrose_biosynthesis_wp14_69669","19","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_serine-isocitrate_lyase_pathway_wp390_69869","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glutathione_biosynthesis_wp196_76277","22","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glycogen_catabolism_wp478_70263","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_glutamate_degradation_vii_wp559_70041","12","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_galactose_metabolism_wp549_69945","13","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_aerobic_glycerol_catabolism_wp224_71353","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_deoxyribose_phosphate_metabolism_wp228_69829","17","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_gluconeogenesis_wp156_69762","14","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_nad_biosynthesis_wp84_71345","18","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_riboflavin,_fmn,_and_fad_biosynthesis_wp381_71896","22","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_cell_cycle_and_cell_division_wp414_78393","15","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_udp-glucose_conversion_wp109_69750","17","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_de_novo_biosynthesis_of_pyrimidine_ribonucleotides_wp92_71184","25","0.990","1.000"
"phosphatidylcholine_(pc)_biosynthesis,_choline_=>_pc","sc_isoleucine,_leucine,_and_valine_biosynthesis_wp198_69820","24","0.990","1.000"
